time,state,smoothing,residuals,variance,ac1,dominant_eigenvalue,R_squared,variance_rolling_avg,ac1_rolling_avg,dominant_eigenvalue_rolling_avg
454.0,144.54259634481517,149.50896798474656,-4.9663716399313955,7.015319082989475,-0.7843926962702039,-0.8220974947029758,0.9989777451139562,6.484703644801974,-0.74871209525284,-0.7752902266903643
455.0,151.9053811026104,149.40769355853072,2.4976875440796675,7.04110301924928,-0.7869857630951331,-0.8232767356698215,0.9990062954632609,6.513987822404465,-0.7507264988234871,-0.7778158324261253
456.0,146.59110788773916,149.30639519876408,-2.715287311024923,7.036983358551196,-0.7869376650069914,-0.8242566897720107,0.9990352296976813,6.541513903254294,-0.7526323496752505,-0.7802600880759087
457.0,150.6161312823584,149.20507280582615,1.4110584765322471,7.0192384031106725,-0.7869458050271256,-0.8250961036195219,0.9990648069584854,6.566657297983577,-0.7544383210095598,-0.7826198783676779
458.0,143.3505607938372,149.10372750676166,-5.753166712924468,7.140716645507773,-0.7837552657635877,-0.8257922651391006,0.9990915254598541,6.596870947853271,-0.755981318101877,-0.7848921092503843
459.0,153.50388821464557,149.00236037987455,4.501527834771025,7.214959874021485,-0.7895103827724563,-0.8264045219666832,0.9991208550856906,6.629401943967388,-0.757746005716118,-0.787076973077558
460.0,142.26904860554745,148.90097352189386,-6.6319249163464065,7.374275552279374,-0.7940624866045334,-0.8268606454453776,0.9991541239784779,6.6686058180890715,-0.7596573994470873,-0.7891708505706011
461.0,153.1424926184124,148.79956786864753,4.342924749764876,7.448841525197075,-0.7962751092573629,-0.8272148703424325,0.9991852937762427,6.709670855305283,-0.7615846473318387,-0.7911731674006975
462.0,145.82410556575178,148.69814478661291,-2.8740392208611354,7.479997399745794,-0.7971655314042062,-0.8274624626471221,0.999216805940125,6.750214357644258,-0.7634573254409107,-0.7930831303084042
463.0,150.31274956358072,148.5967045862474,1.7160449773333255,7.492545842859876,-0.7974978536442979,-0.8275949667038147,0.9992463830211012,6.789284435813501,-0.7652489321884574,-0.794899542750268
464.0,145.1924169942855,148.4952484701547,-3.3028314758691977,7.5331411414833775,-0.7976972147244912,-0.8276876560908045,0.9992734525571019,6.828434788743494,-0.7669567365324591,-0.7966252329260858
465.0,151.7146049949418,148.39377742563627,3.3208275693055214,7.579091036492581,-0.79916871426177,-0.8279351630527745,0.999298712516489,6.867943012309237,-0.7686521037813703,-0.7982731239853852
466.0,147.17752569791807,148.29229337365948,-1.1147676757414047,7.579900965956728,-0.7982930702826454,-0.8283021523725955,0.9993151489754734,6.905414483553842,-0.7702121546498585,-0.7998535991636594
467.0,148.6667904335947,148.19079717797177,0.4759932556229387,7.5724036246868,-0.7980769180220476,-0.8287635041571566,0.9993274979788171,6.940519175192419,-0.7716787211431317,-0.8013751731106856
468.0,147.8663987297679,148.089289905005,-0.22289117523709479,7.564491788431024,-0.7991440630748194,-0.8292242584090861,0.9993378764656605,6.973359839047083,-0.7731242654553259,-0.8028409144421804
469.0,148.0947656748659,147.98777252751137,0.10699314735452958,7.562442984815226,-0.7992741444369066,-0.8296615708643237,0.9993483703718672,7.004364215140144,-0.774500574875409,-0.8042525279380827
470.0,145.58477933150067,147.88624606030442,-2.301466728803746,7.568448337444467,-0.7984481382747355,-0.8300788089954373,0.9993582991627301,7.034052853156162,-0.7757609729490578,-0.8056118058884697
471.0,152.0686244054582,147.78471177949024,4.283912625967957,7.641296465157172,-0.7990403269266872,-0.830470087498062,0.9993685594542047,7.066013043261479,-0.7769862021057752,-0.8069201364995009
472.0,141.74178839092417,147.68317169068212,-5.941383299757945,7.749429433431454,-0.8003421526125479,-0.8307768780675443,0.9993813006302582,7.101982326954635,-0.7782154626587633,-0.8081757544767664
473.0,151.51365616409848,147.58162677226045,3.9320293918380287,7.766593325900336,-0.800680436721782,-0.8310971736933497,0.9993944404784368,7.136961853214936,-0.7793978297147117,-0.8093821449618498
474.0,143.6428144700291,147.48007859856307,-3.837264128533974,7.758373646235759,-0.8011069205994512,-0.83144553594199,0.9994072145406023,7.169667737058138,-0.7805404134454875,-0.8105433760660677
475.0,149.1547317934642,147.3785278632989,1.776203930165309,7.732935067273914,-0.800244623606308,-0.8318104205116951,0.9994189833276491,7.199313386016863,-0.7815774771381624,-0.8116626941947851
476.0,145.2831090972006,147.2769762298033,-1.993867132602702,7.719675007642378,-0.8011065951523887,-0.832199198409096,0.9994301822025834,7.226700839786627,-0.7826053254547006,-0.8127435628376437
477.0,148.8790079875943,147.17542501129387,1.7035829763004244,7.729695985946275,-0.8013960808876661,-0.8326008893024596,0.9994401178213539,7.253174268531872,-0.7835943125827515,-0.8137886852831604
478.0,145.15904163240305,147.07387607928095,-1.9148344468779044,7.736926253570316,-0.8017285716124333,-0.8329991412261571,0.9994474591778358,7.278634899323369,-0.7845487472685242,-0.8147997619117392
479.0,148.86767374026692,146.97233082919035,1.8953429110765683,7.750650734269378,-0.8022243590201883,-0.8334021331757467,0.9994546784724775,7.3034778380047385,-0.7854790426238749,-0.815778834083529
480.0,142.51270862162573,146.8707911673162,-4.358082545690479,7.8244507252914675,-0.8026524951757467,-0.833836234780634,0.9994614452339862,7.330897463651409,-0.7863829085476577,-0.816729223593903
481.0,151.18153870032842,146.7692585788437,4.412280121484713,7.893820381606148,-0.8042939029946061,-0.8342526257552558,0.9994701904650565,7.360524985649027,-0.7873255924659182,-0.8176515079181849
482.0,141.04977335060175,146.66773553371974,-5.617962183117982,8.005376080669171,-0.8062445282401303,-0.834675302386329,0.9994800890568893,7.394464516965877,-0.7883213259277188,-0.8185474971007187
483.0,150.31108258692117,146.56622354199513,3.744859044926045,8.051896661842028,-0.8075980159947733,-0.8351283499589913,0.9994904689676053,7.429066208801464,-0.7893358885628269,-0.8194201735669436
484.0,139.87692946602576,146.46472482182313,-6.587795355797368,8.217098895124614,-0.810380542611968,-0.8356587350727224,0.9995024919298692,7.470541613344787,-0.7904435019338343,-0.8202748346988267
485.0,151.52614418565076,146.36324054311098,5.1629036425397885,8.248289010033028,-0.8146428599803069,-0.8362740460972458,0.9995171640844427,7.511475686854695,-0.7917171523573329,-0.8211168984566382
486.0,140.7291043457872,146.2617722900287,-5.532667944241496,8.35959673246512,-0.8191431177662117,-0.8369839564124284,0.9995316943288103,7.556113636623665,-0.7931606242209581,-0.8219520067701008
487.0,150.22559438235572,146.16032062876874,4.065273753586979,8.33256308372959,-0.820250270990685,-0.8377084201725593,0.9995440729995111,7.596979396997662,-0.7945863951035753,-0.8227812916860198
488.0,138.94771018662965,146.05888693144078,-7.111176744811132,8.492622106819038,-0.8203824097967284,-0.8385251289930111,0.9995530705562095,7.64411848698826,-0.7959440800874256,-0.8236099147021773
